Территория,Год,median,q10,q90,q2_5,q97_5,Статус
Новгородская область,2041,1.3843843716594897,1.157280825884703,1.7471201894624016,1.0011597769005969,1.9032412384465076,прогноз
Новгородская область,2042,1.374831653279636,1.157421402786343,1.7473775568276044,1.001269441233818,1.9035295183801295,прогноз
Новгородская область,2043,1.3652237746549685,1.157510009776122,1.7475642613729803,1.0013320833690478,1.9037421877800544,прогноз
Новгородская область,2044,1.3555808728323102,1.1575647164292031,1.74770483046644,1.001364063606959,1.9039054832886841,прогноз
Новгородская область,2045,1.3459153482806985,1.157597021619944,1.747814902096911,1.0013757852644602,1.9040361384523947,прогноз
Новгородская область,2046,1.33623491674655,1.1576143123891713,1.7479045577270178,1.0013739222120068,1.9041449479041823,прогноз
Новгородская область,2047,1.3314004561859538,1.157621397226702,1.7479803836990264,1.0013628123702982,1.9042389685554302,прогноз
Новгородская область,2048,1.331417029858589,1.1576213907021657,1.748046684914103,1.0013452552472373,1.9043228203690314,прогноз
Новгородская область,2049,1.3314307338401026,1.1576164590240952,1.7481064325182278,1.0013232039972841,1.9043996875450389,прогноз
Новгородская область,2050,1.3314424497568424,1.1576080906681274,1.748161664541155,1.001298001637888,1.9044717535713944,прогноз
Новгородская область,2051,1.3314527791563762,1.157597300978934,1.7482137718284838,1.0012705641246276,1.9045405086827902,прогноз
Новгородская область,2052,1.3314621648925682,1.1575848438329361,1.7482637719192502,1.0012415755466457,1.9046070402055406,прогноз
Новгородская область,2053,1.3314708705266096,1.1575711554327017,1.7483122828556499,1.0012114239764691,1.9046720143118825,прогноз
Новгородская область,2054,1.3314790778000025,1.1575565330445616,1.7483597343373616,1.0011803716274374,1.9047358957544858,прогноз
Новгородская область,2055,1.3314868970540874,1.1575411482276439,1.7484063961706184,1.0011485640542417,1.9047989803440206,прогноз
Новгородская область,2056,1.3314943985846526,1.1575251059011828,1.7484524446193401,1.0011160872923184,1.9048614632282046,прогноз
Новгородская область,2057,1.3315016482699915,1.1575085097595927,1.7484980395022864,1.001083030180865,1.904923519081014,прогноз
Новгородская область,2058,1.3315087126606258,1.157491473328454,1.7485433334959621,1.0010494958828382,1.904985310941578,прогноз
Новгородская область,2059,1.3315156705512197,1.15747414079283,1.7485884975939618,1.0010156214875117,1.9050470168992801,прогноз
Новгородская область,2060,1.33152257139851,1.1574566019592225,1.74863363981673,1.0009814919804478,1.9051087497955046,прогноз
Новгородская область,2061,1.331529454911934,1.1574389304443307,1.7486788453853188,1.0009471779068593,1.9051705979227902,прогноз
Новгородская область,2062,1.3315363135529412,1.1574211062515705,1.748724104142108,1.0009126566659452,1.9052325537277333,прогноз
Новгородская область,2063,1.3315431305638605,1.1574030910583262,1.7487693873790295,1.0008778873902733,1.9052945910470824,прогноз
Новгородская область,2064,1.331549883521104,1.157384834992334,1.748814655273995,1.0008428175474586,1.9053566727188702,прогноз
Новгородская область,2065,1.3315565661345423,1.1573663210004388,1.7488598997196436,1.0008074277165375,1.9054187930035449,прогноз
Новгородская область,2066,1.331563195209863,1.157347578992967,1.7489051580283985,1.0007717458486196,1.905480991172746,прогноз
Новгородская область,2067,1.3315698086318868,1.15732868345932,1.74895050725014,1.000735845755388,1.9055433449540717,прогноз
Новгородская область,2068,1.3315764312250138,1.157309683428438,1.7489959976535303,1.0006997761376497,1.9056059049443186,прогноз
Новгородская область,2069,1.3315830942478226,1.1572906425569733,1.7490416906162303,1.0006636012552685,1.905668731917935,прогноз
Новгородская область,2070,1.3315897849760072,1.1572715363156194,1.7490875597703226,1.000627297065589,1.905731799020353,прогноз
Новгородская область,2071,1.3315964762803867,1.1572523098263363,1.7491335514771236,1.0005908083625337,1.9057950529409262,прогноз
Новгородская область,2072,1.331603139591293,1.1572329044513563,1.7491796100957286,1.0005540757151126,1.9058584388319724,прогноз
