observation_id,project_code,project_name,indicator_code,indicator_name,source_table_id,source_file,source_variant_title,source_title,passport_title,territory_name,territory_type,territory_raw,territory_indent_spaces,year,period_type,period_code,period_label,month_start,month_end,period_start,period_end,unit,value,value_raw,last_update,row_number_excel,column_number_excel,region_code,is_subject_89,territory_canonical_status,region_name,federal_district,period_end_dt,period_start_dt,annualized_method,is_full_year,territory_scope_norm
8455,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Челябинская область,субъект РФ,Челябинская область,0,2024,год,2024,значение показателя за год,,,2024-01-01,2024-12-31,процент,17.2,17.2,07.04.2026,81,3,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2024-12-31,2024-01-01,explicit_year,True,субъект РФ
8467,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Челябинская область,субъект РФ,Челябинская область,0,2025,месяц,2025-12,декабрь,12.0,12.0,2025-12-01,2025-12-31,процент,59.74,59.74,07.04.2026,81,15,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2025-12-31,2025-12-01,december_or_full_cumulative,True,субъект РФ
8470,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Челябинская область,субъект РФ,Челябинская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,14.28,14.28,07.04.2026,81,18,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
7575,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чеченская Республика,субъект РФ,Чеченская Республика,0,2024,год,2024,значение показателя за год,,,2024-01-01,2024-12-31,процент,100.0,100.0,07.04.2026,26,3,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2024-12-31,2024-01-01,explicit_year,True,субъект РФ
7587,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чеченская Республика,субъект РФ,Чеченская Республика,0,2025,месяц,2025-12,декабрь,12.0,12.0,2025-12-01,2025-12-31,процент,57.59,57.59,07.04.2026,26,15,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2025-12-31,2025-12-01,december_or_full_cumulative,True,субъект РФ
7590,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чеченская Республика,субъект РФ,Чеченская Республика,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,4.6,4.6,07.04.2026,26,18,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
7591,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чувашская Республика - Чувашия,субъект РФ,Чувашская Республика - Чувашия,0,2024,год,2024,значение показателя за год,,,2024-01-01,2024-12-31,процент,15.7,15.7,07.04.2026,27,3,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2024-12-31,2024-01-01,explicit_year,True,субъект РФ
7603,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чувашская Республика - Чувашия,субъект РФ,Чувашская Республика - Чувашия,0,2025,месяц,2025-12,декабрь,12.0,12.0,2025-12-01,2025-12-31,процент,58.14,58.14,07.04.2026,27,15,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2025-12-31,2025-12-01,december_or_full_cumulative,True,субъект РФ
7606,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чувашская Республика - Чувашия,субъект РФ,Чувашская Республика - Чувашия,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,13.65,13.65,07.04.2026,27,18,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
8583,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чукотский автономный округ,субъект РФ,Чукотский автономный округ,0,2024,год,2024,значение показателя за год,,,2024-01-01,2024-12-31,процент,7.2,7.2,07.04.2026,89,3,87,True,mapped_to_89,Чукотский автономный округ,Дальневосточный федеральный округ,2024-12-31,2024-01-01,explicit_year,True,субъект РФ
8595,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чукотский автономный округ,субъект РФ,Чукотский автономный округ,0,2025,месяц,2025-12,декабрь,12.0,12.0,2025-12-01,2025-12-31,процент,80.28,80.28,07.04.2026,89,15,87,True,mapped_to_89,Чукотский автономный округ,Дальневосточный федеральный округ,2025-12-31,2025-12-01,december_or_full_cumulative,True,субъект РФ
8598,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Чукотский автономный округ,субъект РФ,Чукотский автономный округ,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,10.06,10.06,07.04.2026,89,18,87,True,mapped_to_89,Чукотский автономный округ,Дальневосточный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
8599,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Ямало-Ненецкий автономный округ,субъект РФ,Ямало-Ненецкий автономный округ,0,2024,год,2024,значение показателя за год,,,2024-01-01,2024-12-31,процент,17.0,17.0,07.04.2026,90,3,89,True,mapped_to_89,Ямало-Ненецкий автономный округ,Уральский федеральный округ,2024-12-31,2024-01-01,explicit_year,True,субъект РФ
8611,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Ямало-Ненецкий автономный округ,субъект РФ,Ямало-Ненецкий автономный округ,0,2025,месяц,2025-12,декабрь,12.0,12.0,2025-12-01,2025-12-31,процент,62.58,62.58,07.04.2026,90,15,89,True,mapped_to_89,Ямало-Ненецкий автономный округ,Уральский федеральный округ,2025-12-31,2025-12-01,december_or_full_cumulative,True,субъект РФ
8614,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Ямало-Ненецкий автономный округ,субъект РФ,Ямало-Ненецкий автономный округ,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,18.32,18.32,07.04.2026,90,18,89,True,mapped_to_89,Ямало-Ненецкий автономный округ,Уральский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
8471,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Ярославская область,субъект РФ,Ярославская область,0,2024,год,2024,значение показателя за год,,,2024-01-01,2024-12-31,процент,15.4,15.4,07.04.2026,82,3,76,True,mapped_to_89,Ярославская область,Центральный федеральный округ,2024-12-31,2024-01-01,explicit_year,True,субъект РФ
8483,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Ярославская область,субъект РФ,Ярославская область,0,2025,месяц,2025-12,декабрь,12.0,12.0,2025-12-01,2025-12-31,процент,42.3,42.3,07.04.2026,82,15,76,True,mapped_to_89,Ярославская область,Центральный федеральный округ,2025-12-31,2025-12-01,december_or_full_cumulative,True,субъект РФ
8486,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data_30,data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах","Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",Ярославская область,субъект РФ,Ярославская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,14.83,14.83,07.04.2026,82,18,76,True,mapped_to_89,Ярославская область,Центральный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
9614,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_31,data (31).xls,Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Алтайский край,субъект РФ,        Алтайский край,8,2012,год,2012,значение показателя за год,,,2012-01-01,2012-12-31,"промилле (0,1 процента)",10.1,10.1,01.09.2025,86,2,22,True,mapped_to_89,Алтайский край,Сибирский федеральный округ,2012-12-31,2012-01-01,explicit_year,True,субъект РФ
9615,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_31,data (31).xls,Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Алтайский край,субъект РФ,        Алтайский край,8,2013,год,2013,значение показателя за год,,,2013-01-01,2013-12-31,"промилле (0,1 процента)",9.0,9.0,01.09.2025,86,3,22,True,mapped_to_89,Алтайский край,Сибирский федеральный округ,2013-12-31,2013-01-01,explicit_year,True,субъект РФ
9616,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_31,data (31).xls,Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Алтайский край,субъект РФ,        Алтайский край,8,2014,год,2014,значение показателя за год,,,2014-01-01,2014-12-31,"промилле (0,1 процента)",8.7,8.7,01.09.2025,86,4,22,True,mapped_to_89,Алтайский край,Сибирский федеральный округ,2014-12-31,2014-01-01,explicit_year,True,субъект РФ
9617,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_31,data (31).xls,Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Алтайский край,субъект РФ,        Алтайский край,8,2015,год,2015,значение показателя за год,,,2015-01-01,2015-12-31,"промилле (0,1 процента)",7.3,7.3,01.09.2025,86,5,22,True,mapped_to_89,Алтайский край,Сибирский федеральный округ,2015-12-31,2015-01-01,explicit_year,True,субъект РФ
9618,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_31,data (31).xls,Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Алтайский край,субъект РФ,        Алтайский край,8,2016,год,2016,значение показателя за год,,,2016-01-01,2016-12-31,"промилле (0,1 процента)",7.3,7.3,01.09.2025,86,6,22,True,mapped_to_89,Алтайский край,Сибирский федеральный округ,2016-12-31,2016-01-01,explicit_year,True,субъект РФ
9619,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_31,data (31).xls,Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Младенческая смертность (на 1 тыс. родившихся живыми),Алтайский край,субъект РФ,        Алтайский край,8,2017,год,2017,значение показателя за год,,,2017-01-01,2017-12-31,"промилле (0,1 процента)",7.1,7.1,01.09.2025,86,7,22,True,mapped_to_89,Алтайский край,Сибирский федеральный округ,2017-12-31,2017-01-01,explicit_year,True,субъект РФ
