region_code,region_name,indicator_key,source_file,indicator_code,z_score,spatial_lag_z,local_moran_I,p_value,cluster_type
8,Республика Калмыкия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.07086625682208751,-0.29846928361875036,0.02115140090643084,0.88,NS
9,Карачаево-Черкесская Республика,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-3.3868069058424495,0.020698179245536324,-0.07010073640714728,0.72,NS
10,Республика Карелия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6354879642710094,0.7139717666146856,0.4537204645129428,0.18,NS
11,Республика Коми,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.24745481209535963,0.2991288113695347,-0.07402086380975648,0.76,NS
12,Республика Марий Эл,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.3455595650249562,0.08119611021878757,-0.028058092528922638,0.82,NS
13,Республика Мордовия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6158670136850884,0.7453652875521569,0.4590458937492741,0.12,NS
14,Республика Саха (Якутия),data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.2866967132671988,-0.2923026991488901,0.08380222312511763,0.68,NS
15,Республика Северная Осетия - Алания,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.189260440219486,-0.9538090331884557,1.134327350695025,0.04,LL
16,Республика Татарстан,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.679115724985585,0.3877734631237775,-0.26334305653947515,0.26,NS
17,Республика Тыва,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.36518051561087717,0.023314305990325968,-0.008513930282657,0.98,NS
18,Удмуртская Республика,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7924555689583633,-0.1738762473981629,-0.13778920056025631,0.54,NS
19,Республика Хакасия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.5962460630991702,-0.01690864271080897,-0.010081711648670328,1.0,NS
20,Чеченская Республика,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6943508160287668,-1.5097359664561694,-1.0482864002968202,0.08,NS
21,Чувашская Республика - Чувашия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6551089148569276,0.22737219208388695,0.14895355002471608,0.44,NS
22,Алтайский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.8120765195442815,-0.025084038788274643,-0.020370158915295828,0.96,NS
23,Краснодарский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.4196575078258953,-0.38280089868607364,-0.16064527113611068,0.46,NS
24,Красноярский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6158670136850884,0.2577846654920618,0.15876107211040558,0.38,NS
25,Приморский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.3411737054822197,0.22344800196670217,0.07623458281357809,0.82,NS
26,Ставропольский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.18859196033760225,-0.6178002544045875,0.11651216107523055,0.38,NS
27,Хабаровский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.22344800196670217,-0.22456370307845414,-0.05017831076712434,0.88,NS
28,Амурская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.557004161927331,-0.806651903794061,-0.449308467639897,0.12,NS
29,Архангельская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.49814131016957364,0.40984703253293664,0.20416173775506893,0.24,NS
30,Астраханская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.5373832113414129,-0.3357490897319971,-0.18042592404513677,0.62,NS
31,Белгородская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.9494231736457173,-1.5449767326065653,-1.466836712680116,0.02,HL
32,Брянская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.5962460630991702,-1.2137866284518868,-0.7237154986568527,0.16,NS
33,Владимирская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7532136677865241,0.6668814852084796,0.5023042494528035,0.14,NS
34,Волгоградская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.6006319226419067,0.313704374661932,-0.18842086169437325,0.48,NS
35,Вологодская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.8120765195442815,-0.07331887564532624,-0.05954053735095652,0.72,NS
36,Воронежская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.05124530623616653,-0.199354628820761,0.010215989003517207,0.94,NS
37,Ивановская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.5962460630991702,0.1793008631483848,0.10690743376250753,0.6,NS
38,Иркутская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.3804156066540589,-0.47898202900920883,-0.18221223914193022,0.48,NS
39,Калининградская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.6987366755715032,-0.9047566567236567,0.6321866585202756,0.12,NS
40,Калужская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7532136677865241,0.26596006156952856,0.2003247534595144,0.54,NS
41,Камчатский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.4392784584118163,-0.6398738238137458,-0.2810827869029764,0.3,NS
42,Кемеровская область - Кузбасс,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6354879642710094,0.3215527548962992,0.20434290561478402,0.28,NS
43,Кировская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.46328526854047375,0.07302071414132189,-0.03382942115997948,0.76,NS
44,Костромская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.0322928355321321,0.38826398688842506,-0.40080213196006287,0.2,NS
45,Курганская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.40442241678271357,0.3673349729301115,-0.14855849752120837,0.6,NS
46,Курская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-4.5836848915835295,0.5216864508726772,-2.3912463030089235,0.02,LH
47,Ленинградская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6158670136850884,-0.3848014661967949,-0.23698652984826357,0.36,NS
48,Липецкая область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7728346183724452,-0.2997773469911453,-0.23167831155860583,0.32,NS
49,Магаданская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.6987366755715032,-0.22783386150944077,0.1591958749737249,0.58,NS
50,Московская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.8905603218879599,0.1743956255019049,0.15530982438282853,0.52,NS
51,Мурманская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.9298022230597991,0.642028281132982,0.5969593230647083,0.16,NS
52,Нижегородская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.8120765195442815,0.2038270513807836,0.1655231624742802,0.3,NS
53,Новгородская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.1101081579939239,-0.3602752779643969,0.039669247227408666,0.78,NS
54,Новосибирская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.24306895255262315,0.7090665289682061,0.17235205848642607,0.54,NS
55,Омская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7728346183724452,0.3738752897920843,0.2889437669053528,0.34,NS
56,Оренбургская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6747298654428485,0.12043801139062676,0.08126312321980185,0.64,NS
57,Орловская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.3411737054822197,-0.30631766385311826,-0.10450753243142534,0.6,NS
58,Пензенская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6747298654428485,0.6943508160287664,0.4684992326692216,0.16,NS
59,Пермский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.046859446693430035,0.2430689525526226,0.011390076624967493,1.0,NS
60,Псковская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.9544775130703402,-0.49467878947794347,0.9668385702274973,0.06,NS
61,Ростовская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.5962460630991702,-0.07023970545883823,-0.04188014785307759,0.76,NS
62,Рязанская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.8513184207161207,0.7703819995492038,0.6558403872043554,0.02,HH
63,Самарская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6551089148569276,0.3215527548963001,0.21065207632937075,0.46,NS
64,Саратовская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.557004161927331,0.3542543392061656,0.19732114131865072,0.3,NS
65,Сахалинская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.06648039727934824,0.33136323018925923,0.022029159186750073,0.82,NS
66,Свердловская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7335927172006059,-0.009200412123482674,-0.006749355329031051,0.98,NS
67,Смоленская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.365848995492761,-0.12580491846266073,0.17183052151027386,0.62,NS
68,Тамбовская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.713971766614685,0.5609283520445159,0.40048700645348695,0.28,NS
69,Тверская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.9145671320166173,-0.25726528738831966,0.23528637605416636,0.4,NS
70,Томская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6158670136850884,0.38368576508504426,0.2362994063364046,0.34,NS
71,Тульская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.9298022230597991,0.7218201468490539,0.671149977189601,0.1,NS
72,Тюменская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.26268990313854135,0.29800761419319693,0.07828359130695871,0.7,NS
73,Ульяновская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7335927172006059,0.413117190963923,0.3030597626415059,0.16,NS
74,Челябинская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.10572229845118741,0.35098418077517957,0.03710685431155905,0.74,NS
75,Забайкальский край,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.8367518095548256,0.03214373375399002,-0.05904006113848969,0.64,NS
76,Ярославская область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.18420610079486577,0.18420610079486435,0.03393188757004799,0.9,NS
77,Москва,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.20382705138078397,0.821886994837242,0.16752280272588865,0.72,NS
78,Санкт-Петербург,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.9930509343602929,-0.04143483094320738,0.04114689758321286,0.94,NS
79,Еврейская автономная область,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.3266070943209218,0.3902260819470166,-0.5176766886999696,0.18,NS
83,Ненецкий автономный округ,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.7924555689583633,0.4736151219371745,0.37531894092200824,0.28,NS
86,Ханты-Мансийский автономный округ - Югра,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.22783386150944146,0.44908893370477493,-0.10231766592711643,0.6,NS
87,Чукотский автономный округ,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.2873651931490826,-0.3112229014995972,0.40065753070144683,0.22,NS
89,Ямало-Ненецкий автономный округ,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.713971766614685,0.23325847725966267,0.16653996708693267,0.5,NS
91,Республика Крым,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.046859446693430035,0.4105780091233922,0.019239458332012228,0.92,NS
92,Севастополь,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.8120765195442815,0.046859446693430035,0.03805345637857145,0.92,NS
1,Республика Адыгея,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,1.6054116113320718,-0.666235292833159,-1.0695818749935764,0.14,NS
2,Республика Башкортостан,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,2.553411743964154,-0.1664306713673825,-0.4249660308253131,0.14,NS
3,Республика Бурятия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.23221113572449506,0.14893483460192491,-0.03458432709185281,0.68,NS
4,Республика Алтай,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.44039940014565754,-0.19604245596543948,-0.08633698001026104,0.48,NS
5,Республика Дагестан,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.062214608279043224,-0.180178999930766,-0.011209765900802363,0.9,NS
6,Республика Ингушетия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.11297766758999792,-0.6414883014190685,-0.07247385208059591,0.58,NS
7,Кабардино-Балкарская Республика,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.5063913772498984,-0.5922058313380164,-0.2998879265466791,0.28,NS
8,Республика Калмыкия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.5596328682801538,0.18125398236323242,-0.10143568603713617,0.36,NS
9,Карачаево-Черкесская Республика,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.11424674407277244,-0.15141326632122507,-0.017298472686623535,0.8,NS
10,Республика Карелия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.10155597924503354,-0.16050831444777114,-0.016300579050713162,0.78,NS
11,Республика Коми,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.030427974963449473,-0.2079173859113951,0.006326505012977793,0.86,NS
12,Республика Марий Эл,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.19039133303920402,0.8928251662545426,0.16998617357415133,0.44,NS
13,Республика Мордовия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.45435924145617007,0.6048717123131511,0.274829052384898,0.22,NS
14,Республика Саха (Якутия),data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.12186120296941505,-0.17111416791095266,-0.02085217834673917,0.74,NS
15,Республика Северная Осетия - Алания,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-1.5964683547064074,0.10832438715316053,-0.17293645613298608,0.28,NS
16,Республика Татарстан,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,1.36555615608781,0.2670118256866769,0.3646196423146869,0.16,NS
17,Республика Тыва,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.17770056821146601,-0.09895810503323818,-0.01758491149353636,0.72,NS
18,Удмуртская Республика,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.5507493329007367,1.0460661515494876,-0.5761202351359213,0.22,NS
19,Республика Хакасия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.9720827251816622,0.15771261360777744,-0.1533097072313708,0.42,NS
20,Чеченская Республика,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.31349175186827033,-0.039734535837124496,-0.012456449249252727,0.8,NS
21,Чувашская Республика - Чувашия,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.10028690276225992,0.7503078772390368,0.07524605312642893,0.52,NS
22,Алтайский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.09774874979671178,-0.12433963468871559,-0.012154043841001804,0.88,NS
23,Краснодарский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.666235292833159,0.3657304236386071,-0.24366251589086269,0.16,NS
24,Красноярский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.10028690276225992,-0.21603041056912795,-0.02166502077843722,0.7,NS
25,Приморский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.01779693138195798,-0.9048216715946468,-0.01610304920227845,0.82,NS
26,Ставропольский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.2943958833804146,-0.1451207620941379,0.04272295495354272,0.44,NS
27,Хабаровский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.9048216715946468,-0.5154267041301972,0.4663692520156045,0.16,NS
28,Амурская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.0990178262794854,-0.8099582045072999,-0.08020030078754774,0.48,NS
29,Архангельская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.9961951783543659,-0.11968635425187832,0.11923096902053373,0.32,NS
30,Астраханская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.09774874979671178,-0.09197818437798219,-0.008990752531519205,0.94,NS
31,Белгородская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.0317567726924705,0.6662850605383651,0.021159063215905806,0.76,NS
32,Брянская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.09774874979671178,-0.3181910674324247,-0.031102779038000728,0.68,NS
33,Владимирская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.07357657537776109,0.09800256509326669,-0.007210693117798674,0.88,NS
34,Волгоградская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.3756764995241894,0.5246660786018422,0.1971047158282233,0.2,NS
35,Вологодская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.38963634083470194,-0.4995103699087416,-0.1946273927402305,0.4,NS
36,Воронежская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,2.1498454224420627,0.24210246713434913,0.5204828807307104,0.06,NS
37,Ивановская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-1.1269100560800744,0.2357608172983704,-0.26568123584319076,0.24,NS
38,Иркутская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.16881703283204888,0.05358488819618118,0.009046041829916387,0.88,NS
39,Калининградская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.09774874979671178,0.2636804999193954,0.025774439212892863,0.76,NS
40,Калужская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.09774874979671178,0.7356711951377111,0.07191093958616404,0.46,NS
41,Камчатский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-2.1510547776785893,-0.21275196298862886,0.4576411264471885,0.12,NS
42,Кемеровская область - Кузбасс,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.08753641668827361,-0.40142133342767755,0.035138985110487596,0.68,NS
43,Кировская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.4848170770427423,0.2102735312693284,0.10194419880945148,0.36,NS
44,Костромская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.12313027945218957,0.1282065853832846,0.015786112685854836,0.84,NS
45,Курганская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.13455196779715395,-0.18948556080444132,-0.025495655075384843,0.76,NS
46,Курская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.15099024082696721,0.2929327128473333,-0.04422998085891569,0.54,NS
47,Ленинградская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.7538612913908037,-0.2658416625180025,-0.2004077390112996,0.26,NS
48,Липецкая область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.6929456202176574,0.23882775213174054,0.1654946448261179,0.2,NS
49,Магаданская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.8972072126980037,-0.6995485505059733,0.627640005146393,0.12,NS
50,Московская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.11043951462445067,0.5295520230605215,0.058483468395199904,0.4,NS
51,Мурманская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.7893357116622244,-0.5896676783724687,0.4654457565523442,0.1,NS
52,Нижегородская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,1.620640529125358,0.09568650051220429,0.1550734208202526,0.3,NS
53,Новгородская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-2.3490307089913127,-0.013295442446002101,0.031231402595285507,0.68,NS
54,Новосибирская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.7258818875235308,-0.3074039173288467,0.22313893574279065,0.42,NS
55,Омская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.10917043814167705,-0.6738497517298022,-0.07356447263800281,0.52,NS
56,Оренбургская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.9720827251816622,0.8921906280131557,-0.867283097060567,0.08,NS
57,Орловская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-1.5076330009122358,0.20282828257038818,-0.30579061232146926,0.2,NS
58,Пензенская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.569845201388592,0.30207006352330523,0.17213317618190263,0.24,NS
59,Пермский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.21952037089675616,0.4789793252219828,-0.10514571912460766,0.3,NS
60,Псковская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.19039133303920402,-0.5192762361279446,-0.09886569481197985,0.42,NS
61,Ростовская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.6650259375966323,0.14360826821036066,0.09550322321322374,0.32,NS
62,Рязанская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.612993801802904,0.46292550771489327,0.28377046692569197,0.28,NS
63,Самарская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.20942748028081282,0.19610217721168688,0.041069184851025016,0.62,NS
64,Саратовская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.27034315145395826,0.5795747877565252,0.156684074625358,0.28,NS
65,Сахалинская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.12313027945218957,-1.527938224636618,-0.18813546058518918,0.34,NS
66,Свердловская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.062154887032796265,0.2922800449419067,-0.018166633175304824,0.8,NS
67,Смоленская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.28811022221279253,-0.178148477558328,-0.05132639745620056,0.5,NS
68,Тамбовская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.05206199641685247,0.8591946394610349,0.044731388240999245,0.62,NS
69,Тверская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-1.3870707350487181,-0.3496007103810781,0.48492091432183604,0.08,NS
70,Томская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-1.348998440565502,-0.07273052438924481,0.09811336398260245,0.36,NS
71,Тульская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.27668853386782727,0.001298937105897624,0.00035940100341733225,1.0,NS
72,Тюменская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.05333107289962608,-0.210636835517339,-0.011233488430321754,0.84,NS
73,Ульяновская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.12059212648664143,0.49496968890493387,0.059689447331477345,0.54,NS
74,Челябинская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.5596328682801538,0.4134315248867124,-0.23136987010978866,0.34,NS
75,Забайкальский край,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.10028690276225992,0.03937123158911356,0.003948418874007848,0.94,NS
76,Ярославская область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.7271509640063049,-0.3273918719325352,0.2380633152835717,0.18,NS
77,Москва,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,5.1486731512367205,0.10409413221058123,0.5359466637139051,0.12,NS
78,Санкт-Петербург,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.025351669032353644,0.42580502059375774,-0.010794867954407475,0.88,NS
79,Еврейская автономная область,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-2.557159252166228,-0.4029019226575807,1.0302843792393943,0.12,NS
83,Ненецкий автономный округ,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,-0.874363836008074,-0.429552528795832,0.37558519684489233,0.22,NS
86,Ханты-Мансийский автономный округ - Югра,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.11424674407277244,-0.1983690961838583,-0.02266302336366444,0.62,NS
87,Чукотский автономный округ,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.13582104427992758,-0.7071630094026166,-0.09604761841319963,0.48,NS
89,Ямало-Ненецкий автономный округ,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.09774874979671178,-0.17256454103412278,-0.01686796814532887,0.86,NS
91,Республика Крым,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.10409413221058078,-0.15819162777039347,-0.01646682021573832,0.66,NS
92,Севастополь,data (29).xls | 2.14.Я3.1,data (29).xls,2.14.Я3.1,0.19166040952197855,0.10409413221058078,0.01995072400831489,0.86,NS
1,Республика Адыгея,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,-1.4893825199103286,0.4541029044463872,-0.6763329281229593,0.36,NS
2,Республика Башкортостан,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,-0.6807480705196994,0.7642919622886314,-0.5202902786417007,0.14,NS
3,Республика Бурятия,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,0.8998613164297896,-0.9162898615160937,-0.8245338010151417,0.08,NS
4,Республика Алтай,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,0.34412436895107823,-0.3727284765418958,-0.12826495178007666,0.4,NS
5,Республика Дагестан,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,0.5975531681359207,0.2575229134644342,0.1538836328082652,0.4,NS
6,Республика Ингушетия,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,0.6177424645070401,-0.11969815031174635,-0.07394263037051232,0.78,NS
7,Кабардино-Балкарская Республика,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,0.778194240930148,-0.1446691221391837,-0.11258067768913294,0.62,NS
8,Республика Калмыкия,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,0.08697648885576663,-0.09780870266726938,-0.008507057537536746,0.96,NS
9,Карачаево-Черкесская Республика,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,-0.11119739394495938,0.5111288117402512,-0.056836191835699684,0.8,NS
10,Республика Карелия,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,-0.1675149048749241,0.09893067749656098,-0.016572363030048207,0.9,NS
11,Республика Коми,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,-1.2561430170966057,0.4412758702857887,-0.554305603072721,0.08,NS
12,Республика Марий Эл,data (30).xls | 2.14.Я3.2,data (30).xls,2.14.Я3.2,-0.8688273051348655,0.4721670117258101,-0.410231592371318,0.2,NS
